conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/251b5528-693c-4ef9-a7f6-9924bb8d7ef8,decentralized application frameworks,released,knowledge,sector-specific,decentralized applications on blockchain infrastructure | decentralized software characteristics | decentralized software frameworks,"The different software frameworks, and their characteristics, advantages and disadvantages, that allow the development of decentralized applications on blockchain infrastructure. Examples are truffle, embark, epirus, openzeppelin, etc.",http://data.europa.eu/esco/isced-f/0613,software and applications development and analysis
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1,debug software,released,skill/competence,sector-specific,analyse testing results for incorrect software output | locate defects causing unexpected software output | repair computer code for software | fix computer code for software,"Repair computer code by analysing testing results, locating the defects causing the software to output an incorrect or unexpected result and remove these faults.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programming computer systems
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2579f843-87e8-4a9f-83ce-1284b2218b56,manage aeronautical information management services,released,skill/competence,sector-specific,ensure AIM service quality | assure quality of aeronautical information management services | ensure aeronautical information management service quality | perform AIM service quality assurance | perform aeronautical information management service quality assurance | perform aeronautical information management service quality assurance activities | assure AIM service quality | ensure quality of AIM services | undertake quality assurance activities for aeronautical information management services | undertake quality assurance activities for AIM services | assure quality of AIM services,"Undertake complex tasks and perform medium and high level database, desktop and GIS-related activities in order to develop quality aeronautical data sets and publications.",http://data.europa.eu/esco/skill/7e8c17fd-3299-4c5a-b67c-32f516364662 | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"assess quality of services | managing, gathering and storing digital data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/258d3de5-60fd-4336-aa7e-7700b64f5ed5,motion capture,released,knowledge,sector-specific,motion capturing | Mo-cap,The process and techniques for capturing the movement of human actors in order to create and animate digital characters that look and move as humanly as possible.,http://data.europa.eu/esco/isced-f/0211,audio-visual techniques and media production
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/25b291b5-8245-4d9d-b391-86a8a31d7109,use concurrent programming,released,skill/competence,sector-specific,parallel computing | use parallel computing,"Utilise specialised ICT tools to create programs that can execute concurrent operations by splitting programs into parallel processes and, once computed, combining the outcomes together.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programming computer systems
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/25df422a-bf0a-4f76-8631-d0be91cb8751,model based system engineering,released,knowledge,cross-sector,MBSE methodology | MBSE | model based system engineering methodology,"Model-based systems engineering (MBSE) is a methodology for systems engineering that uses visual modelling as the primary means of communicating information. It is focused on creating and exploiting domain models as the primary means of information exchange between engineers and engineering technicians, rather than on document-based information exchange. Therefore, it eliminates the communication of unnecessary information by relying on abstract models that retain only the relevant data.",http://data.europa.eu/esco/isced-f/0710,engineering and engineering trades not further defined
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/25ee43a8-f9b0-4990-96cf-eabe627ff0cc,use rental management software,released,skill/competence,occupation-specific,use of rental management software | operate rental management software | apply rental management software | adopt rental management software | handle rental management software | using rental management software | rental management software use,"Use rental management software to monitor aspects of the business such as finances, rentals, and bills.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"managing, gathering and storing digital data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/25f0ea33-b4a2-4f31-b7b4-7d20e827b180,data mining,released,knowledge,sector-specific,data scraping,"The methods of artificial intelligence, machine learning, statistics and databases used to extract content from a dataset.",http://data.europa.eu/esco/isced-f/0612,database and network design and administration
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2672f6a9-1e70-43c5-859d-e6a0fc9ea0f1,aircraft flight control systems,released,knowledge,sector-specific,aircraft flight control system features | systems used to control flight of aircraft | systems used to manoeuvre aircraft | aircraft flight control system characteristics | systems used to control flight of aeroplanes | flight control systems of aircraft | characteristics of aircraft flight control systems | systems used to control aircraft movement | features of aircraft flight control systems,"The setting, features and operation of aircraft flight control systems such as flight control surfaces, cockpit controls, connections, and operating mechanisms required to control the flight direction of an aircraft.",http://data.europa.eu/esco/isced-f/1041,transport services
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/26ca7ed6-80a7-47e3-92f5-6e6016adeb95,set colour profiles,released,skill/competence,sector-specific,program colour profiles | setting colour profiles | decide colour profiles | set colour profile | determine colour profiles | set color profiles,Maintain consistent colour output in digital colour and inkjet printers by running calibration routines and making sure that the colour profiles for the printers are still accurate.,http://data.europa.eu/esco/skill/dcb9c446-bb08-44de-89b6-851ac2903eaf,operating print and photographic production equipment
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1,LESS,released,knowledge,sector-specific,LESS language,"The computer language LESS is a style sheet language that conveys the presentation of structured documents. These documents have to adhere to style sheets, a set of stylistic rules such as font, color and layout.",http://data.europa.eu/esco/skill/c2999f0c-eb37-4cdf-b9b0-82107b628794 | http://data.europa.eu/esco/isced-f/0612,style sheet languages | database and network design and administration
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/27065048-bca8-4b0a-891a-b192b9ceadfd,CAM software,released,knowledge,sector-specific,NC manufacturing software | computer-aided manufacturing software | computer aided manufacturing software | numeric control manufacturing software,"Different tools for computer-aided manufacturing (CAM) to control machinery and machine tools in the creation, modification, analysis, or optimisation as part of the manufacturing processes of workpieces.",http://data.europa.eu/esco/isced-f/0613,software and applications development and analysis
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/27ad6528-0914-4049-87c0-2f05791d0e2e,design a domotic system in buildings,released,skill/competence,sector-specific,engineer a domotic system in nzeb residential buildings | design a domotic system in nzeb buildings,"Design a complete domotic system for buildings, taking into account every chosen component. Make a weighting and balancing between which components and systems should be included in domotics and which are less useful to include, in relation to energy saving.",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,designing electrical or electronic systems or equipment
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/27aedf16-e2e9-419d-9ad8-1c3100e0e941,supervise video and motion picture editing team,released,skill/competence,sector-specific,supervise video and motion picture editing teams | oversee video and motion picture editing team | supervising video and motion picture editing team | manage video and motion picture editing team | organise video and motion picture editing team | direct video and motion picture editing team,Supervise multimedia artists and other members of the video and motion picture editing team to make sure editing is done on time and according to the creative vision of the production team.,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207 | http://data.europa.eu/esco/skill/aab9f44d-fe0e-46d8-a470-11ce82a64846 | http://data.europa.eu/esco/skill/1f1d2ff8-c4c1-45cc-9812-6a7ee84a73cb,lead others | supervising a team or group | lead a team
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/27b913f0-3c52-448b-ad27-fc6ef08fb326,Adobe Illustrator,released,knowledge,sector-specific,Adobe Illustrator CC,The computer program Adobe Illustrator CC is a graphical ICT tool which enables digital editing and composition of graphics to generate both 2D raster or 2D vector graphics. It is developed by the software company Adobe.,http://data.europa.eu/esco/isced-f/0611 | http://data.europa.eu/esco/skill/a71577b2-7550-4222-88ee-dcbd2d881516,computer use | graphics editor software
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/27ddcef9-8522-4699-b0e6-2e2b10fd6d13,create a crowdfunding campaign,released,skill/competence,cross-sector,launch crowdfunding initiative | setup a digital crowdfunding activity,"Setup a digital fundraising activity for a project, using crowdfunding platforms. This involves creating a profile on a crowdfunding platform, creating compelling videos about the project, pitching the objectives of the campaign, monitoring the budget, following-up with donors, using social media, etc.",http://data.europa.eu/esco/skill/1d4be2e3-ac64-426f-838d-1e7cb8600927,management skills
