conceptType,conceptUri,code,preferredLabel,greenShare
Occupation,http://data.europa.eu/esco/occupation/9a6d8a84-a8a9-4c9b-9ead-59a710e93759,2320.1.7,business and marketing vocational teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/d185c066-cddf-4a8c-a931-5eefc21fc2a1,2320.1.8,cabin crew instructor,0.0
Occupation,http://data.europa.eu/esco/occupation/9e1a31bf-2963-40f4-95af-cedc3fbac537,2320.1.9,design and applied arts vocational teacher,0.0196078431372549
Occupation,http://data.europa.eu/esco/occupation/46354077-416f-4440-a0c3-dddee9031c05,2320.1.10,electricity and energy vocational teacher,0.145454545454545
Occupation,http://data.europa.eu/esco/occupation/591d1758-3036-407a-91f7-e0e1f5c9deea,2320.1.11,electronics and automation vocational teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/b8139469-92cc-4f57-9e69-a0d9f7fc3817,2320.1.12,firefighter instructor,0.05
Occupation,http://data.europa.eu/esco/occupation/37c44fdd-eff0-4e16-b459-b3a81fe663ec,2320.1.13,food service vocational teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/93f61216-b9c8-4051-bb1e-32839c1566c1,2320.1.14,hairdressing vocational teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/1801583e-34b3-4c89-97ac-db2a346b4a3e,2320.1.15,hospitality vocational teacher,0.024390243902439
Occupation,http://data.europa.eu/esco/occupation/46f9d58f-11bd-4d96-b000-ff4490d3009b,2320.1.16,industrial arts vocational teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/0599d0e7-398f-464b-97bb-427686f27d50,2320.1.17,maritime instructor,0.0227272727272727
Occupation,http://data.europa.eu/esco/occupation/734bb387-ea3a-4c62-abc1-05f894d51921,2320.1.18,medical laboratory technology vocational teacher,0.0217391304347826
Occupation,http://data.europa.eu/esco/occupation/39d7dca7-5e0b-4308-889e-9e3d22a3cb56,2320.1.19,occupational driving instructor,0.0
Occupation,http://data.europa.eu/esco/occupation/68dd0dfc-c8b0-4fd0-9a6e-b0864925fa56,2320.1.20,occupational railway instructor,0.0
Occupation,http://data.europa.eu/esco/occupation/e777fb61-16f5-476b-8262-578edfdb4d9d,2320.1.21,physical education vocational teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/6b304370-0112-4881-a1bd-27d8df645d00,2320.1.22,police trainer,0.0
Occupation,http://data.europa.eu/esco/occupation/90a73720-642d-4f45-88e7-8f593a5e0df2,2320.1.23,transport technology vocational teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/4eada7b3-5026-4030-936b-4a80aed37252,2320.1.24,travel and tourism vocational teacher,0.0232558139534883
Occupation,http://data.europa.eu/esco/occupation/81f8d141-3f67-4fb0-a349-db0147ef7b3a,2320.1,vocational teacher,0.017391304347826
ISCO level 4,http://data.europa.eu/esco/isco/C2320,2320,Vocational education teachers,0.01894009296681494
ISCO level 3,http://data.europa.eu/esco/isco/C233,233,Secondary education teachers,0.006020823821798379
Occupation,http://data.europa.eu/esco/occupation/80ec8f3e-2cda-4ea6-a382-ece99589ccdd,2330.1.1,art teacher secondary school,0.0
Occupation,http://data.europa.eu/esco/occupation/8d315e32-73f6-463d-a335-c200e0bac97d,2330.1.2,biology teacher secondary school,0.0188679245283018
Occupation,http://data.europa.eu/esco/occupation/80c72c55-556a-41b1-87ef-a29c3d2afa6e,2330.1.3,business studies and economics teacher secondary school,0.0
Occupation,http://data.europa.eu/esco/occupation/ff142063-f89d-446d-92ac-9a3a124210a0,2330.1.4,chemistry teacher secondary school,0.0192307692307692
Occupation,http://data.europa.eu/esco/occupation/2b6bb2d1-54b0-4feb-8c6c-8ba20adde1df,2330.1.5,classical languages teacher secondary school,0.0
Occupation,http://data.europa.eu/esco/occupation/f6ca9392-708d-46cb-a2e9-51519595baa2,2330.1.6,drama teacher secondary school,0.0
Occupation,http://data.europa.eu/esco/occupation/89a3b3af-7264-4e00-9a14-21e5fbd4ee87,2330.1.7,geography teacher secondary school,0.0576923076923076
Occupation,http://data.europa.eu/esco/occupation/27e16eef-c7a6-4577-bc3f-727d01ec1958,2330.1.8,history teacher secondary school,0.0
Occupation,http://data.europa.eu/esco/occupation/0d595b87-a1fc-410c-abbe-88b92cb0d334,2330.1.9,ICT teacher secondary school,0.0
Occupation,http://data.europa.eu/esco/occupation/c011a88b-95ab-46ad-ad30-539e3fc56092,2330.1.10,literature teacher at secondary school,0.0
Occupation,http://data.europa.eu/esco/occupation/f0e1cc13-48e0-4995-8699-ee43467bce0d,2330.1.11,mathematics teacher at secondary school,0.0
Occupation,http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,2330.1.12,modern languages teacher secondary school,0.0
Occupation,http://data.europa.eu/esco/occupation/5b6c0c64-1321-4fe7-a274-3287c13b489c,2330.1.13,music teacher secondary school,0.0
Occupation,http://data.europa.eu/esco/occupation/e8b93ce7-e39b-4261-a25a-9b84764eb724,2330.1.14,philosophy teacher secondary school,0.0
Occupation,http://data.europa.eu/esco/occupation/a10849c1-f0d8-4600-bca6-9549c2517650,2330.1.15,physical education teacher secondary school,0.0
Occupation,http://data.europa.eu/esco/occupation/570d7e74-5c65-4a9a-95ba-f8c27025c5f4,2330.1.16,physics teacher secondary school,0.0
Occupation,http://data.europa.eu/esco/occupation/35e42c87-faf7-465f-abe4-f26717996dd1,2330.1.17,religious education teacher at secondary school,0.0
Occupation,http://data.europa.eu/esco/occupation/1ad4012e-30e3-492c-b42c-09cff3047574,2330.1.18,science teacher secondary school,0.0
Occupation,http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,2330.1,secondary school teacher,0.0186046511627906
ISCO level 4,http://data.europa.eu/esco/isco/C2330,2330,Secondary education teachers,0.006020823821798379
ISCO level 3,http://data.europa.eu/esco/isco/C234,234,Primary school and early childhood teachers,0.0
Occupation,http://data.europa.eu/esco/occupation/3b755cda-c4b0-4fa1-8621-372f28ccc2e9,2341.1.1,Steiner school teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,2341.1,primary school teacher,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2341,2341,Primary school teachers,0.0
Occupation,http://data.europa.eu/esco/occupation/55d60ead-0343-4008-b9e4-fb4b5a179c83,2342.1,early years teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/8befd482-70e2-4d1e-8a09-091e15fe85c3,2342.2,Freinet school teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/76a950cb-3def-47f4-895d-555ad138657e,2342.3,Montessori school teacher,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2342,2342,Early childhood educators,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C235,235,Other teaching professionals,0.0015127426892132731
Occupation,http://data.europa.eu/esco/occupation/d89b23c2-d042-4ca6-a917-109fe5a0b30c,2351.1,curriculum administrator,0.0
Occupation,http://data.europa.eu/esco/occupation/5a282a39-5346-454a-b1ef-c1217c50e156,2351.2,educational researcher,0.0
Occupation,http://data.europa.eu/esco/occupation/9b51a2d2-999a-43a6-a814-63dd30a585fa,2351.3,education inspector,0.0
Occupation,http://data.europa.eu/esco/occupation/9a26d76b-b9e3-46ae-ab4b-057a1262138b,2351.4,special educational needs coordinator,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2351,2351,Education methods specialists,0.0
Occupation,http://data.europa.eu/esco/occupation/02f1ae71-f89c-47b7-af2c-50d7ab1d9b8a,2352.1.1,adult literacy teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/b6beb46d-9ed2-4a66-9117-7e3f21f234dd,2352.1.2,early years special educational needs teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/114c5a6c-1869-4a67-8ec0-660ec303f8cc,2352.1.3,learning support teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/622ccd55-910f-483d-8661-44c6162156bf,2352.1.4,special educational needs itinerant teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/f89b12a1-689f-4a4f-8695-abb620810f1e,2352.1.5,special educational needs teacher primary school,0.0
Occupation,http://data.europa.eu/esco/occupation/034cad59-e666-4770-a7ef-a337257f8072,2352.1.6,special educational needs teacher secondary school,0.0
Occupation,http://data.europa.eu/esco/occupation/976cbfcc-8958-4800-a435-71d15405a42a,2352.1,special educational needs teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/1044dedc-81d1-48b6-96b3-ced5393b2de1,2352.2,teacher of talented and gifted students,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2352,2352,Special needs teachers,0.0
Occupation,http://data.europa.eu/esco/occupation/9711dcfc-d9a8-4fba-9c5e-8428d8bcb53e,2353.1,language school teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/59c724f9-0cfe-4d51-8a7f-9ee182d9e2c2,2353.2,sign language teacher,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2353,2353,Other language teachers,0.0
Occupation,http://data.europa.eu/esco/occupation/f235bc5a-dbf6-4f9e-bbdb-cf313d32b75b,2354.1,music teacher,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2354,2354,Other music teachers,0.0
Occupation,http://data.europa.eu/esco/occupation/c2efadc4-6f47-4f34-997b-dd80aba609dd,2355.1,arts education officer,0.0
Occupation,http://data.europa.eu/esco/occupation/b6c851d1-bf09-40aa-aa50-47dde84e7d50,2355.2,circus arts teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/1eb56b85-af25-43d4-9e35-73d8ee78e228,2355.3,dance teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/cbde2432-cb7f-451f-a686-b22cad3957a6,2355.4,drama teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/46db7e2e-d44d-412a-9a80-02d43111aca8,2355.5,photography teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/72bcb223-da77-4ed5-a03a-796fd5ece728,2355.6,visual arts teacher,0.0181818181818181
ISCO level 4,http://data.europa.eu/esco/isco/C2355,2355,Other arts teachers,0.003030303030303017
Occupation,http://data.europa.eu/esco/occupation/4588cd69-e6a5-4668-94c7-f02a3d86a649,2356.1.1,digital literacy teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/9e657046-67ce-4e16-ab2e-ddb918638910,2356.1,ICT trainer,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2356,2356,Information technology trainers,0.0
Occupation,http://data.europa.eu/esco/occupation/abab3d6a-82b9-49bd-8a4b-7bc678130558,2359.1,academic advisor,0.0
Occupation,http://data.europa.eu/esco/occupation/2ddde737-28f3-444d-b1f8-ef12cc2df3c7,2359.2,academic support officer,0.0
Occupation,http://data.europa.eu/esco/occupation/6e1b1bd7-9eec-4f10-bce7-94a27d9023e8,2359.3,admissions coordinator,0.0
Occupation,http://data.europa.eu/esco/occupation/20786e6d-36f0-4d1e-b033-05101fa71f3c,2359.4,assessor of prior learning,0.0
Occupation,http://data.europa.eu/esco/occupation/4e82464b-e9d7-4d51-9116-294ab40c5169,2359.5,assistive technologist,0.0181818181818181
Occupation,http://data.europa.eu/esco/occupation/a6517365-211c-456d-aca4-1a0115c7b1e1,2359.6,e-learning architect,0.0196078431372549
Occupation,http://data.europa.eu/esco/occupation/ec5b72d1-0206-4179-9abd-570c66bc44b9,2359.7,e-learning developer,0.0
Occupation,http://data.europa.eu/esco/occupation/2412bbb1-29ca-4e17-a2b8-70694f0cb14f,2359.8,educational counsellor,0.0
Occupation,http://data.europa.eu/esco/occupation/6afe39e2-2674-45db-b05c-a6cab02fe25b,2359.9,further education teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/a9c30651-ccbc-4a80-900c-7880615cdf6e,2359.10,instructional designer,0.0
Occupation,http://data.europa.eu/esco/occupation/3d0f86c1-9bdd-4e84-bc62-93a716128c8d,2359.11,learning mentor,0.0
Occupation,http://data.europa.eu/esco/occupation/653374a9-a96e-4c5b-849f-62ae67b0ed62,2359.12,prison instructor,0.0
Occupation,http://data.europa.eu/esco/occupation/21f4eb29-f6e5-4623-acb9-f3ff9c2f525d,2359.13,public speaking coach,0.0
Occupation,http://data.europa.eu/esco/occupation/59bce29f-5c8b-47cf-bfd4-6ec003f5323a,2359.14,tutor,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2359,2359,Teaching professionals not elsewhere classified,0.002699261522790929
ISCO level 3,http://data.europa.eu/esco/isco/C241,241,Finance professionals,0.017831341066476443
Occupation,http://data.europa.eu/esco/occupation/caafca69-9faa-4850-8930-a3fa07fea4e6,2411.1.1,accounting analyst,0.0256410256410256
Occupation,http://data.europa.eu/esco/occupation/cd4f41a5-87a6-4b3c-8ee3-14e6f457c365,2411.1.2,audit supervisor,0.027027027027027
Occupation,http://data.europa.eu/esco/occupation/d9723f33-7faf-4f8a-8a98-6b02d1e10f2b,2411.1.3,bankruptcy trustee,0.0
Occupation,http://data.europa.eu/esco/occupation/4e4a291d-1d38-4c5a-812a-5827d0691b11,2411.1.4,budget analyst,0.0
Occupation,http://data.europa.eu/esco/occupation/84871c2a-abd1-45eb-b03a-65e51a26fd84,2411.1.5,cost analyst,0.0
Occupation,http://data.europa.eu/esco/occupation/dfa51b4d-0929-4885-b682-29e375c6b52c,2411.1.6,dividend analyst,0.0
Occupation,http://data.europa.eu/esco/occupation/1ad59946-d13e-441e-9b36-56e1df055e21,2411.1.7,financial auditor,0.0
Occupation,http://data.europa.eu/esco/occupation/5e5b1b61-1351-4d3b-a293-deb3661715dd,2411.1.8,financial controller,0.0
Occupation,http://data.europa.eu/esco/occupation/a04eedcf-8424-475a-8dc5-f30a9da4b151,2411.1.9,financial fraud examiner,0.0
Occupation,http://data.europa.eu/esco/occupation/89330b57-6a30-40e1-b623-50f47a4b0c34,2411.1.10,grants management officer,0.0357142857142857
Occupation,http://data.europa.eu/esco/occupation/78db356f-a96a-4456-ab29-2de62e52f830,2411.1.11,public finance accountant,0.0
Occupation,http://data.europa.eu/esco/occupation/59c22779-4d89-4bc9-ba8b-d64bea236723,2411.1.12,tax advisor,0.0
Occupation,http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897,2411.1,accountant,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2411,2411,Accountants,0.006798641414026024
Occupation,http://data.europa.eu/esco/occupation/50760da6-abc3-424c-b159-8ddf0818e016,2412.1,business valuer,0.0
Occupation,http://data.europa.eu/esco/occupation/d2d451cc-e839-4192-be54-d7724814aa03,2412.2,corporate banking adviser,0.0256410256410256
Occupation,http://data.europa.eu/esco/occupation/b09acdda-6680-49d1-a411-129610ee3bc0,2412.3,corporate risk manager,0.0425531914893617
Occupation,http://data.europa.eu/esco/occupation/d96de969-d43d-4082-8559-7fc35484a217,2412.4.1,relationship banking manager,0.0178571428571428
Occupation,http://data.europa.eu/esco/occupation/21de0f3b-a71a-4263-a9ba-90c5f3721b4d,2412.4,financial planner,0.0
Occupation,http://data.europa.eu/esco/occupation/7a6ca615-a2bc-499d-8288-d186ce2594ea,2412.5,financial risk manager,0.0
Occupation,http://data.europa.eu/esco/occupation/244a79eb-122b-4bee-8065-b4c39efce4ff,2412.6.1,corporate investment banker,0.0
Occupation,http://data.europa.eu/esco/occupation/934c3572-37f4-4cdd-a4a4-017f5f7809e4,2412.6.2,investment fund management assistant,0.0
Occupation,http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036,2412.6.3,investment manager,0.0980392156862745
Occupation,http://data.europa.eu/esco/occupation/4c715719-3c3f-4058-ba00-9b2ef34848e8,2412.6.4,investor relations manager,0.0217391304347826
Occupation,http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,2412.6,investment adviser,0.0833333333333333
Occupation,http://data.europa.eu/esco/occupation/b95bdbed-1e7e-482a-aa73-7bdbb3e36358,2412.7,investment fund manager,0.087719298245614
Occupation,http://data.europa.eu/esco/occupation/7284ccbf-e2fd-4e2f-8bbf-bc54eab610d5,2412.8,personal trust officer,0.0
Occupation,http://data.europa.eu/esco/occupation/de99886e-59e3-432d-ba53-9652dbe378d6,2412.9,programme funding manager,0.0
Occupation,http://data.europa.eu/esco/occupation/4ed22a87-8478-4731-be11-5942eacb2e16,2412.10,public funding advisor,0.0
Occupation,http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,2412.11,venture capitalist,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2412,2412,Financial and investment advisers,0.023555146105470905
Occupation,http://data.europa.eu/esco/occupation/1e331638-3f66-4641-9c49-56a94235f94c,2413.1.1,insurance rating analyst,0.0
Occupation,http://data.europa.eu/esco/occupation/b7f47c25-bdf3-42fa-a68e-ad32754b2dba,2413.1.2,investment analyst,0.116279069767441
Occupation,http://data.europa.eu/esco/occupation/18d2b37a-9c31-4393-833e-bc2f7b1ce52a,2413.1.3,mergers and acquisitions analyst,0.0
Occupation,http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,2413.1.4,securities analyst,0.0
Occupation,http://data.europa.eu/esco/occupation/8d586ee9-0ab1-4155-a3b0-2ca786c8e48c,2413.1,financial analyst,0.0425531914893617
Occupation,http://data.europa.eu/esco/occupation/276a4ff1-a67c-4677-9f20-dc85f1060e1b,2413.2,middle office analyst,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2413,2413,Financial analysts,0.026472043542800455
ISCO level 3,http://data.europa.eu/esco/isco/C242,242,Administration professionals,0.04321980198863492
Occupation,http://data.europa.eu/esco/occupation/219d1c30-3849-4de3-b0d6-07da187b6521,2421.1.1,manufacturing cost estimator,0.0294117647058823
Occupation,http://data.europa.eu/esco/occupation/60082a99-d8ef-4e84-9290-78902681b6ed,2421.1,business analyst,0.0377358490566037
Occupation,http://data.europa.eu/esco/occupation/6a29d804-f775-446c-bec7-35fc4e28ac97,2421.2,business consultant,0.0555555555555555
Occupation,http://data.europa.eu/esco/occupation/207d7b18-6540-432e-8aa6-785ed434572f,2421.3,business intelligence manager,0.0338983050847457
Occupation,http://data.europa.eu/esco/occupation/c9862fdd-53b7-4da9-b742-4302d704836c,2421.4,lean manager,0.0357142857142857
Occupation,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,2421.5,logistics analyst,0.06153846153846154
Occupation,http://data.europa.eu/esco/occupation/a520fba4-2a29-43a0-bfd5-43892306501d,2421.6,building information modelling consultant,0.0
Occupation,http://data.europa.eu/esco/occupation/a330b100-e651-4db1-bcf0-e9cbc025c614,2421.7,process officer,0.04
Occupation,http://data.europa.eu/esco/occupation/8d463763-5d38-4f47-903c-1c4df32141c1,2421.8,Smart City consultant,0.416666666666666
ISCO level 4,http://data.europa.eu/esco/isco/C2421,2421,Management and organisation analysts,0.07894676536913339
Occupation,http://data.europa.eu/esco/occupation/ffade2f4-2528-4dfd-b36a-6e4092be08ed,2422.1,civil service administrative officer,0.0
Occupation,http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,2422.2,community development officer,0.0
Occupation,http://data.europa.eu/esco/occupation/65fb0b53-b8c4-4839-b099-c80b6de5a158,2422.3,employment programme coordinator,0.037037037037037
Occupation,http://data.europa.eu/esco/occupation/643a2225-6a01-4899-81b0-e867ca09b9c9,2422.5,government planning inspector,0.0
Occupation,http://data.europa.eu/esco/occupation/61053604-8091-4a8e-9c63-5151051722e3,2422.6,healthcare consultant,0.0
Occupation,http://data.europa.eu/esco/occupation/3fa31588-2e4d-49c3-b839-4b615cc62742,2422.7,humanitarian advisor,0.0
Occupation,http://data.europa.eu/esco/occupation/4ca8ba6c-dc55-40c0-ae6c-d55c94dd2e03,2422.8,intelligence officer,0.0
Occupation,http://data.europa.eu/esco/occupation/7819669b-30c2-42e6-a1c4-0bcd6f0379ff,2422.9,international relations officer,0.0
