conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/skill/03efa398-a1cc-4589-9c10-84bf10f8d42d,"installing, maintaining and repairing mechanical equipment",installing and maintaining mechanical equipment,,released,,"Excludes:
- Installing, maintaining and repairing mechatronic or robotic equipment and components.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Installing, maintaining and repairing stationary and mobile mechanical equipment, components and devices.",S8.7.0
SkillGroup,http://data.europa.eu/esco/skill/048812ba-45ff-4801-b04f-b20c03432809,protecting and enforcing,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Responding to public and personal safety and security needs and ensuring compliance to rules, standards, guidelines or laws.",S3.3
SkillGroup,http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,transversal skills and competences,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,T
SkillGroup,http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,advising on environmental issues,,,released,2023-06-20T14:35:24.12Z,"Examples:
- advise on environmental remediation
- advise on pollution prevention.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Providing information and advice on environmental protection and sustainability.,S1.5.5
SkillGroup,http://data.europa.eu/esco/skill/06769591-b8cf-46b2-b1d3-6602b1cf440e,operating wood processing and papermaking machinery,,,released,,"Examples:
- Operate wood chipper
- Operate pulper
- Make paper slurry.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Operating machinery for processing wood and timber, and for production of wood pulp and paper.",S8.4.6
SkillGroup,http://data.europa.eu/esco/skill/06fdd94c-292d-49e3-9c78-bbcbc2088232,maintaining operational records,,,released,2023-11-06T15:22:30.261Z,"Examples:
- keep personal records
- keep stock records
- prepare production reports Excludes:
- write reports or documents requiring drafting of original text.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Keeping records required for operational purposes such as those related to staff, clients, production and stock inventories.",S2.2.5
SkillGroup,http://data.europa.eu/esco/skill/0779d482-4154-4fbb-9a22-d9fd89c39d67,"organising, planning and scheduling work and activities",organising and planning,,released,2020-12-11T09:16:01.788Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Directing activities and tasks, establishing schedules and co-ordinating the activities of groups and individuals to complete objectives on time and within budget.",S4.2.0
SkillGroup,http://data.europa.eu/esco/skill/07f47dea-587c-40c0-990a-6c092cc3e6a4,interviewing,,,released,2021-09-20T14:03:31.797Z,"Examples:
- adhere to questionnaires
- interview insurance claimants
- interrogate individuals.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Interacting verbally in a formal way, usually using structured questioning, to collect information, determine opinions, or determine suitability of individuals for jobs, roles or tasks.",S1.7.1
SkillGroup,http://data.europa.eu/esco/skill/08104c27-d4b2-4d40-ae97-dde65e71712f,advising on workplace health and safety issues,,,released,,"Examples:
- advise on safety improvements
- inform on safety standards.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Promoting and providing information and advice on health and safety in the workplace.,S1.5.9
SkillGroup,http://data.europa.eu/esco/skill/0a295163-3e17-47ad-99ac-2b507ce30adb,designing systems and products,,,released,2022-12-15T10:20:53.743Z,"Excludes:
- Styling hair
- Creating artistic, visual or instructive materials.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Creating a plan or specification for the construction of an object, system or structure based on aesthetic and/or functional design concepts.",S1.11
SkillGroup,http://data.europa.eu/esco/skill/0a2d70ee-d435-4965-9e96-702b2fb65740,information skills,working with information,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Collecting, storing, monitoring, and using information; Conducting studies, investigations and tests; maintaining records; managing, evaluating, processing, analysing and monitoring information and projecting outcomes.",S2
SkillGroup,http://data.europa.eu/esco/skill/0a400212-8693-4b1f-b0ca-d1f82c321916,providing health care or medical treatments,healthcare,,released,2022-07-15T14:44:44.924Z,"Excludes:
- Veterinary care
- Diagnosing health conditions.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Treating injuries and health conditions through the provision of health care and medical treatments to people.,S3.2.0
SkillGroup,http://data.europa.eu/esco/skill/0a4c5823-8b09-4e6b-95b4-8036ef3b9c4c,advocating for individual or community needs,,,released,2022-06-19T12:25:44.633Z,"Excludes:
- Promoting goods and services
- Representing clients in legal proceeding Examples:
- Advocate for healthcare users' needs
- Promote service users' rights
- Influence legislators.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Delivering arguments in favour of something, such as a cause, idea, or policy, to benefit another person or a community.",S1.2.4
SkillGroup,http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,operating communications equipment,,,released,2021-09-16T16:37:34.751Z,"Excludes:
- Installing and setting up precision equipment Examples:
- Operate broadcast equipment
- Operate radar equipment
- Operate maritime communication equipment.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Controlling, monitoring, and adjusting telecommunication, navigation, radio transmission or broadcasting equipment.",S8.6.4
SkillGroup,http://data.europa.eu/esco/skill/0ac31705-79ff-4409-a818-c9d0a6388e84,counselling,,,released,2020-12-04T16:35:28.167Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Responding to clients' needs by interpreting their emotional and motivational states, and determining and providing appropriate support or interventions.",S3.1.0
SkillGroup,http://data.europa.eu/esco/skill/0b3930a2-8a13-4932-8a09-4c72ec8af464,monitoring quality of products,,,released,2022-06-21T15:02:59.368Z,Examples: - check paper quality - inspect material.,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Monitoring the manufacturing process of products, testing their quality and investigating them for defects.",S2.8.10
SkillGroup,http://data.europa.eu/esco/skill/0b8d15c9-7b4f-4163-b863-fe5b756d3e7f,repairing and installing mechanical equipment,,,released,,"Examples:
- Repair engines
- Repair vessel mechanical systems
- Install mining machinery.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Repairing, dismantling, reassembling and installing stationary and mobile mechanical equipment, components and devices.",S8.7.1
SkillGroup,http://data.europa.eu/esco/skill/0b9968af-72de-470a-98e1-2d19577443fb,resolving computer problems,,,released,2021-09-16T17:48:22.348Z,"Excludes:
- Installing, maintaining and repairing computer hardware Examples:
- Troubleshoot website
- Implement ICT recovery system.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Identifying technical problems with ICT systems and devices and performing actions to solve the problems.,S5.2.3
SkillGroup,http://data.europa.eu/esco/skill/0c92c33c-2859-4705-87ae-4fdd71d0f8f6,using more than one language,working with different languages,,released,2021-04-15T08:19:35.605Z,"Excludes:
- Skills and knowledge related to a specific language or dialect.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Using more than one language or dialect to communicate verbally or in written form, or to translate from one language to another.",S1.15.0
SkillGroup,http://data.europa.eu/esco/skill/0d80a782-99ff-4f49-abbe-c72524c6f390,negotiating and managing contracts and agreements,,,released,2020-12-11T13:14:15.065Z,"Examples include: - conclude business agreements
- manage contracts
- negotiate price.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Negotiating and managing contracts and agreements with others concerning matters such as prices, terms of service, employment conditions, access to land and facilities.",S1.1.1
SkillGroup,http://data.europa.eu/esco/skill/0e0a44a8-654c-4e85-986a-fb4386114838,monitoring safety or security,,,released,2023-06-20T13:56:43.469Z,"Excludes:
- Testing and analysing substances Examples:
- Conduct on board safety inspections
- Monitor building security
- Monitor parking areas to maintain security
- Inspect mine safety conditions.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Monitoring and inspecting the safety or security of work areas, facilities, or properties.",S2.8.4
SkillGroup,http://data.europa.eu/esco/skill/0edd863d-b02d-4714-a1a2-835d6dd23c55,installing insulation materials,,,released,,"Examples:
- Apply spray foam insulation
- Install insulation blocks.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Installing materials to insulate a structure from thermic or acoustic influences and to prevent fire.,S7.2.3
SkillGroup,http://data.europa.eu/esco/skill/0f804e14-001d-4ec0-b3f7-eb6a23ad43cb,negotiating,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Exchanging ideas while analysing issues and interests at stake, enabling opposing sides to resolve disputes and reach agreement, or making decisions to resolve disputes or impose justice.",S1.1.0
SkillGroup,http://data.europa.eu/esco/skill/0f8f9438-8529-41b8-bb7a-4d91121e3192,making patterns and templates,,,released,2023-02-22T19:55:15.987Z,"Examples:
- Create floor plan template
- Create patterns for garments.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Creating two dimensional patterns or templates for purposes such as cutting and fabricating articles in different shapes and sizes, or placement of items.",S6.6.2
